Precinct ID,Precinct Code,Precinct Name,Polling Location,Location Description,Address,City,Zip,County,Polling Location Contact Info,Authenticating Authority,Date Authenticated*,Muni,PollingPlaceAddress
414482,01509725003,CALUMET - CITY OF BRILLION - WARD 003,BRILLION CITY CENTER,7:00 AM - 8:00 PM,201 N. MAIN STREET,BRILLION,54110,CALUMET,(920)756-2250,State Election Official,8-11-2020,BRILLION,"201 N. MAIN STREET, BRILLION, WI 54110-1221"
416583,01509725004,CALUMET - CITY OF BRILLION - WARD 004,BRILLION CITY CENTER,7:00 AM - 8:00 PM,201 N. MAIN STREET,BRILLION,54110,CALUMET,(920)756-2250,State Election Official,8-11-2020,BRILLION,"201 N. MAIN STREET, BRILLION, WI 54110-1221"
414661,01514475001,CALUMET - CITY OF CHILTON - WARD 001,CHILTON CITY HALL,7:00 AM - 8:00 PM,42 SCHOOL ST,CHILTON,53014,CALUMET,(920)849-2451,State Election Official,8-11-2020,CHILTON,"42 SCHOOL ST, CHILTON, WI 53014-1346"
414644,01514475002,CALUMET - CITY OF CHILTON - WARD 002,CHILTON CITY HALL,7:00 AM - 8:00 PM,42 SCHOOL ST,CHILTON,53014,CALUMET,(920)849-2451,State Election Official,8-11-2020,CHILTON,"42 SCHOOL ST, CHILTON, WI 53014-1346"
414496,01514475003,CALUMET - CITY OF CHILTON - WARD 003,CHILTON CITY HALL,7:00 AM - 8:00 PM,42 SCHOOL ST,CHILTON,53014,CALUMET,(920)849-2451,State Election Official,8-11-2020,CHILTON,"42 SCHOOL ST, CHILTON, WI 53014-1346"
415094,01514475004,CALUMET - CITY OF CHILTON - WARD 004,CHILTON CITY HALL,7:00 AM - 8:00 PM,42 SCHOOL ST,CHILTON,53014,CALUMET,(920)849-2451,State Election Official,8-11-2020,CHILTON,"42 SCHOOL ST, CHILTON, WI 53014-1346"
1578872,01514475005,CALUMET - CITY OF CHILTON - WARD 005,CHILTON CITY HALL,7:00 AM - 8:00 PM,42 SCHOOL ST,CHILTON,53014,CALUMET,(920)849-2451,State Election Official,8-11-2020,CHILTON,"42 SCHOOL ST, CHILTON, WI 53014-1346"
NA,NA,NA,SPAR BUILDING (KAUKAUNA COMMUNITY ROOM),NA,207 REAUME AV,NA,54130,CALUMET,NA,State Election Official,8-11-2020,KAUKAUNA,"207 REAUME AV, KAUKAUNA, WI 54130"
417949,01539525007,CALUMET - CITY OF KIEL - WARD 007,KIEL COMMUNITY CENTER,7:00 AM - 8:00 PM,510 3RD ST,KIEL,53042,CALUMET,902-894-2909,State Election Official,8-11-2020,KIEL,"510 3RD ST, KIEL, WI 53042-1454"
2014831,01539525010,CALUMET - CITY OF KIEL - WARD 010,KIEL COMMUNITY CENTER,7:00 AM - 8:00 PM,510 3RD ST,KIEL,53042,CALUMET,902-894-2909,State Election Official,8-11-2020,KIEL,"510 3RD ST, KIEL, WI 53042-1454"
1578878,01550825016,CALUMET - CITY OF MENASHA - WARD 016,WINNEGAMIE DOG CLUB,7:00 AM - 8:00 PM,2043 MANITOWOC RD,MENASHA,54952,CALUMET,(920) 967-3603,State Election Official,8-11-2020,MENASHA,"2043 MANITOWOC RD, MENASHA, WI 54952-8948"
418864,01550825017,CALUMET - CITY OF MENASHA - WARD 017,WINNEGAMIE DOG CLUB,7:00 AM - 8:00 PM,2043 MANITOWOC RD,MENASHA,54952,CALUMET,(920) 967-3603,State Election Official,8-11-2020,MENASHA,"2043 MANITOWOC RD, MENASHA, WI 54952-8948"
417125,01556800001,CALUMET - CITY OF NEW HOLSTEIN - WARD 001,NEW HOLSTEIN CITY HALL,7:00 AM - 8:00 PM,2110 WASHINGTON ST,NEW HOLSTEIN,53061,CALUMET,920-898-5766,State Election Official,8-11-2020,NEW HOLSTEIN,"2110 WASHINGTON ST, NEW HOLSTEIN, WI 53061-1045"
417077,01556800002,CALUMET - CITY OF NEW HOLSTEIN - WARD 002,NEW HOLSTEIN CITY HALL,7:00 AM - 8:00 PM,2110 WASHINGTON ST,NEW HOLSTEIN,53061,CALUMET,920-898-5766,State Election Official,8-11-2020,NEW HOLSTEIN,"2110 WASHINGTON ST, NEW HOLSTEIN, WI 53061-1045"
415265,01556800003,CALUMET - CITY OF NEW HOLSTEIN - WARD 003,NEW HOLSTEIN CITY HALL,7:00 AM - 8:00 PM,2110 WASHINGTON ST,NEW HOLSTEIN,53061,CALUMET,920-898-5766,State Election Official,8-11-2020,NEW HOLSTEIN,"2110 WASHINGTON ST, NEW HOLSTEIN, WI 53061-1045"
415148,01556800004,CALUMET - CITY OF NEW HOLSTEIN - WARD 004,NEW HOLSTEIN CITY HALL,7:00 AM - 8:00 PM,2110 WASHINGTON ST,NEW HOLSTEIN,53061,CALUMET,920-898-5766,State Election Official,8-11-2020,NEW HOLSTEIN,"2110 WASHINGTON ST, NEW HOLSTEIN, WI 53061-1045"
415963,01556800005,CALUMET - CITY OF NEW HOLSTEIN - WARD 005,NEW HOLSTEIN CITY HALL,7:00 AM - 8:00 PM,2110 WASHINGTON ST,NEW HOLSTEIN,53061,CALUMET,920-898-5766,State Election Official,8-11-2020,NEW HOLSTEIN,"2110 WASHINGTON ST, NEW HOLSTEIN, WI 53061-1045"
414211,01509750001,CALUMET - TOWN OF BRILLION - WARD 001,BRILLION MUNICIPAL BUILDING,7:00 AM - 8:00 PM,N8892 RANDOLPH ST,FOREST JUNCTION,54123,CALUMET,(920) 989-1602,State Election Official,8-11-2020,BRILLION,"N8892 RANDOLPH ST, FOREST JUNCTION, WI 54123"
417491,01509750002,CALUMET - TOWN OF BRILLION - WARD 002,BRILLION MUNICIPAL BUILDING,7:00 AM - 8:00 PM,N8892 RANDOLPH ST,FOREST JUNCTION,54123,CALUMET,(920) 989-1602,State Election Official,8-11-2020,BRILLION,"N8892 RANDOLPH ST, FOREST JUNCTION, WI 54123"
415757,01510350001,CALUMET - TOWN OF BROTHERTOWN - WARD 001,BROTHERTOWN TOWN HALL,7:00 AM - 8:00 PM,W3880 SAINT CHARLES RD,CHILTON,53014,CALUMET,920-418-0949,State Election Official,8-11-2020,BROTHERTOWN,"W3880 SAINT CHARLES RD, CHILTON, WI 53014-9679"
415898,01510350002,CALUMET - TOWN OF BROTHERTOWN - WARD 002,BROTHERTOWN TOWN HALL,7:00 AM - 8:00 PM,W3880 SAINT CHARLES RD,CHILTON,53014,CALUMET,920-418-0949,State Election Official,8-11-2020,BROTHERTOWN,"W3880 SAINT CHARLES RD, CHILTON, WI 53014-9679"
416221,01514000001,CALUMET - TOWN OF CHARLESTOWN - WARD 001,CHARLESTOWN TOWN HALL,7:00 AM - 8:00 PM,N3685 COUNTY ROAD T,CHILTON,53014,CALUMET,920-849-2885,State Election Official,8-11-2020,CHARLESTOWN,"N3685 COUNTY ROAD T, CHILTON, WI 53014"
417319,01514500001,CALUMET - TOWN OF CHILTON - WARD 001,CHILTON TOWN HALL,7:00 AM - 8:00 PM,N4569 COUNTY ROAD BB,CHILTON,53014,CALUMET,(920) 849-4720,State Election Official,8-11-2020,CHILTON,"N4569 COUNTY ROAD BB, CHILTON, WI 53014-9768"
415759,01514500002,CALUMET - TOWN OF CHILTON - WARD 002,CHILTON TOWN HALL,7:00 AM - 8:00 PM,N4569 COUNTY ROAD BB,CHILTON,53014,CALUMET,(920) 849-4720,State Election Official,8-11-2020,CHILTON,"N4569 COUNTY ROAD BB, CHILTON, WI 53014-9768"
1578873,01514500003,CALUMET - TOWN OF CHILTON - WARD 003,CHILTON TOWN HALL,7:00 AM - 8:00 PM,N4569 COUNTY ROAD BB,CHILTON,53014,CALUMET,(920) 849-4720,State Election Official,8-11-2020,CHILTON,"N4569 COUNTY ROAD BB, CHILTON, WI 53014-9768"
416899,01556825001,CALUMET - TOWN OF NEW HOLSTEIN - WARD 001,NEW HOLSTEIN TOWN HALL,7:00 AM - 8:00 PM,W1465 TECUMSEH RD,NEW HOLSTEIN,53061,CALUMET,920-898-4606,State Election Official,8-11-2020,NEW HOLSTEIN,"W1465 TECUMSEH RD, NEW HOLSTEIN, WI 53061"
415945,01556825002,CALUMET - TOWN OF NEW HOLSTEIN - WARD 002,NEW HOLSTEIN TOWN HALL,7:00 AM - 8:00 PM,W1465 TECUMSEH RD,NEW HOLSTEIN,53061,CALUMET,920-898-4606,State Election Official,8-11-2020,NEW HOLSTEIN,"W1465 TECUMSEH RD, NEW HOLSTEIN, WI 53061"
417849,01556825003,CALUMET - TOWN OF NEW HOLSTEIN - WARD 003,NEW HOLSTEIN TOWN HALL,7:00 AM - 8:00 PM,W1465 TECUMSEH RD,NEW HOLSTEIN,53061,CALUMET,920-898-4606,State Election Official,8-11-2020,NEW HOLSTEIN,"W1465 TECUMSEH RD, NEW HOLSTEIN, WI 53061"
416431,01566275001,CALUMET - TOWN OF RANTOUL - WARD 001,POTTER VILLAGE HALL,7:00 AM - 8:00 PM,309 CENTRAL ST,POTTER,54160,CALUMET,920-588-7013,State Election Official,8-11-2020,RANTOUL,"309 CENTRAL ST, POTTER, WI 54160"
417971,01564675001,CALUMET - VILLAGE OF POTTER - WARD 001,POTTER VILLAGE HALL,7:00 AM - 8:00 PM,309 CENTRAL ST,POTTER,54160,CALUMET,920-588-7013,State Election Official,8-11-2020,RANTOUL,"309 CENTRAL ST, POTTER, WI 54160"
415316,01577425001,CALUMET - TOWN OF STOCKBRIDGE - WARD 001,STOCKBRIDGE FIRE STATION,7:00 AM - 8:00 PM,175 S MILITARY RD,STOCKBRIDGE,53088,CALUMET,920-439-1400,State Election Official,8-11-2020,STOCKBRIDGE,"175 S MILITARY RD, STOCKBRIDGE, WI 53088"
415991,01577425002,CALUMET - TOWN OF STOCKBRIDGE - WARD 002,STOCKBRIDGE FIRE STATION,7:00 AM - 8:00 PM,175 S MILITARY RD,STOCKBRIDGE,53088,CALUMET,920-439-1400,State Election Official,8-11-2020,STOCKBRIDGE,"175 S MILITARY RD, STOCKBRIDGE, WI 53088"
418634,01577425003,CALUMET - TOWN OF STOCKBRIDGE - WARD 003,STOCKBRIDGE FIRE STATION,7:00 AM - 8:00 PM,175 S MILITARY RD,STOCKBRIDGE,53088,CALUMET,920-439-1400,State Election Official,8-11-2020,STOCKBRIDGE,"175 S MILITARY RD, STOCKBRIDGE, WI 53088"
415589,01577400001,CALUMET - VILLAGE OF STOCKBRIDGE - WARD 001,STOCKBRIDGE FIRE STATION,7:00 AM - 8:00 PM,175 S MILITARY RD,STOCKBRIDGE,53088,CALUMET,920-439-1400,State Election Official,8-11-2020,STOCKBRIDGE,"175 S MILITARY RD, STOCKBRIDGE, WI 53088"
416102,01589000001,CALUMET - TOWN OF WOODVILLE - WARD 001,WOODVILLE TOWN HALL,7:00 AM - 8:00 PM,W3350 COUNTY ROAD B,HILBERT,54129,CALUMET,920-989-1459,State Election Official,8-11-2020,WOODVILLE,"W3350 COUNTY ROAD B, HILBERT, WI 54129-9326"
1838935,01532790003,CALUMET - VILLAGE OF HARRISON - WARD 003,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1838936,01532790004,CALUMET - VILLAGE OF HARRISON - WARD 004,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1838937,01532790005,CALUMET - VILLAGE OF HARRISON - WARD 005,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1838938,01532790006,CALUMET - VILLAGE OF HARRISON - WARD 006,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1838939,01532790007,CALUMET - VILLAGE OF HARRISON - WARD 007,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1838940,01532790008,CALUMET - VILLAGE OF HARRISON - WARD 008,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1838941,01532790009,CALUMET - VILLAGE OF HARRISON - WARD 009,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1838942,01532790010,CALUMET - VILLAGE OF HARRISON - WARD 010,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1838943,01532790011,CALUMET - VILLAGE OF HARRISON - WARD 011,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1838944,01532790012,CALUMET - VILLAGE OF HARRISON - WARD 012,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1837136,01532790013,CALUMET - VILLAGE OF HARRISON - WARD 013,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1837137,01532790014,CALUMET - VILLAGE OF HARRISON - WARD 014,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1837138,01532790015,CALUMET - VILLAGE OF HARRISON - WARD 015,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1837139,01532790016,CALUMET - VILLAGE OF HARRISON - WARD 016,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1847608,01532790017,CALUMET - VILLAGE OF HARRISON - WARD 017,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
1869836,01532790018,CALUMET - VILLAGE OF HARRISON - WARD 018,HARRISON MUNICIPAL BUILDING,7:00 AM - 8:00 PM,W5298 HWY 114,MENASHA,54952,CALUMET,920-989-1062,State Election Official,8-11-2020,HARRISON,"W5298 HWY 114, MENASHA, WI 54952"
415525,01534575001,CALUMET - VILLAGE OF HILBERT - WARD 001,HILBERT VILLAGE HALL,7:00 AM - 8:00 PM,26 N 6TH ST,HILBERT,54129,CALUMET,920-853-3241,State Election Official,8-11-2020,HILBERT,"26 N 6TH ST, HILBERT, WI 54129-9593"
417744,01534575002,CALUMET - VILLAGE OF HILBERT - WARD 002,HILBERT VILLAGE HALL,7:00 AM - 8:00 PM,26 N 6TH ST,HILBERT,54129,CALUMET,920-853-3241,State Election Official,8-11-2020,HILBERT,"26 N 6TH ST, HILBERT, WI 54129-9593"
416431,01566275001,CALUMET - TOWN OF RANTOUL - WARD 001,POTTER VILLAGE HALL,7:00 AM - 8:00 PM,309 CENTRAL ST,POTTER,54160,CALUMET,920-588-7013,State Election Official,8-11-2020,POTTER,"309 CENTRAL ST, POTTER, WI 54160"
417971,01564675001,CALUMET - VILLAGE OF POTTER - WARD 001,POTTER VILLAGE HALL,7:00 AM - 8:00 PM,309 CENTRAL ST,POTTER,54160,CALUMET,920-588-7013,State Election Official,8-11-2020,POTTER,"309 CENTRAL ST, POTTER, WI 54160"
413883,01573525001,CALUMET - VILLAGE OF SHERWOOD - WARD 001,SHERWOOD VILLAGE HALL - GYM,7:00 AM - 8:00 PM,W482 CLIFTON RD,SHERWOOD,54169,CALUMET,920-989-1589,State Election Official,8-11-2020,SHERWOOD,"W482 CLIFTON RD, SHERWOOD, WI 54169-9767"
413346,01573525002,CALUMET - VILLAGE OF SHERWOOD - WARD 002,SHERWOOD VILLAGE HALL - GYM,7:00 AM - 8:00 PM,W482 CLIFTON RD,SHERWOOD,54169,CALUMET,920-989-1589,State Election Official,8-11-2020,SHERWOOD,"W482 CLIFTON RD, SHERWOOD, WI 54169-9767"
418931,01573525003,CALUMET - VILLAGE OF SHERWOOD - WARD 003,SHERWOOD VILLAGE HALL - GYM,7:00 AM - 8:00 PM,W482 CLIFTON RD,SHERWOOD,54169,CALUMET,920-989-1589,State Election Official,8-11-2020,SHERWOOD,"W482 CLIFTON RD, SHERWOOD, WI 54169-9767"
948669,01573525004,CALUMET - VILLAGE OF SHERWOOD - WARD 004,SHERWOOD VILLAGE HALL - GYM,7:00 AM - 8:00 PM,W482 CLIFTON RD,SHERWOOD,54169,CALUMET,920-989-1589,State Election Official,8-11-2020,SHERWOOD,"W482 CLIFTON RD, SHERWOOD, WI 54169-9767"
413563,01708225001,CHIPPEWA - CITY OF BLOOMER - WARD 001,BLOOMER ELECTRIC SHOP,7:00 AM - 8:00 PM,402 26TH AVE,BLOOMER,54724,CHIPPEWA,715-568-4444,State Election Official,8-11-2020,BLOOMER,"402 26TH AVE, BLOOMER, WI 54724-5001"
415638,01708225002,CHIPPEWA - CITY OF BLOOMER - WARD 002,BLOOMER ELECTRIC SHOP,7:00 AM - 8:00 PM,402 26TH AVE,BLOOMER,54724,CHIPPEWA,715-568-4444,State Election Official,8-11-2020,BLOOMER,"402 26TH AVE, BLOOMER, WI 54724-5001"
415293,01708225003,CHIPPEWA - CITY OF BLOOMER - WARD 003,BLOOMER ELECTRIC SHOP,7:00 AM - 8:00 PM,402 26TH AVE,BLOOMER,54724,CHIPPEWA,715-568-4444,State Election Official,8-11-2020,BLOOMER,"402 26TH AVE, BLOOMER, WI 54724-5001"
415811,01708225004,CHIPPEWA - CITY OF BLOOMER - WARD 004,BLOOMER ELECTRIC SHOP,7:00 AM - 8:00 PM,402 26TH AVE,BLOOMER,54724,CHIPPEWA,715-568-4444,State Election Official,8-11-2020,BLOOMER,"402 26TH AVE, BLOOMER, WI 54724-5001"
413152,01714575001,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 001,CHIPPEWA FALLS SENIOR CENTER,7:00 AM - 8:00 PM,1000 E GRAND AVE,CHIPPEWA FALLS,54729,CHIPPEWA,715-720-1666,State Election Official,8-11-2020,CHIPPEWA FALLS,"1000 E GRAND AVE, CHIPPEWA FALLS, WI 54729-2734"
413273,01714575005,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 005,CHIPPEWA FALLS SENIOR CENTER,7:00 AM - 8:00 PM,1000 E GRAND AVE,CHIPPEWA FALLS,54729,CHIPPEWA,715-720-1666,State Election Official,8-11-2020,CHIPPEWA FALLS,"1000 E GRAND AVE, CHIPPEWA FALLS, WI 54729-2734"
413063,01714575002,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 002,OUR SAVIOUR'S LUTHERAN CHURCH,7:00 AM - 8:00 PM,1300 MANSFIELD ST,CHIPPEWA FALLS,54729,CHIPPEWA,715-723-6048,State Election Official,8-11-2020,CHIPPEWA FALLS,"1300 MANSFIELD ST, CHIPPEWA FALLS, WI 54729"
412939,01714575003,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 003,OUR SAVIOUR'S LUTHERAN CHURCH,7:00 AM - 8:00 PM,1300 MANSFIELD ST,CHIPPEWA FALLS,54729,CHIPPEWA,715-723-6048,State Election Official,8-11-2020,CHIPPEWA FALLS,"1300 MANSFIELD ST, CHIPPEWA FALLS, WI 54729"
413284,01714575004,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 004,CHIPPEWA FALLS PUBLIC LIBRARY,7:00 AM - 8:00 PM,105 W CENTRAL ST,CHIPPEWA FALLS,54729,CHIPPEWA,715-723-1146,State Election Official,8-11-2020,CHIPPEWA FALLS,"105 W CENTRAL ST, CHIPPEWA FALLS, WI 54729-2369"
413180,01714575006,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 006,FAITH LUTHERAN CHURCH,7:00 AM - 8:00 PM,733 WOODWARD AVE,CHIPPEWA FALLS,54729,CHIPPEWA,715-723-7754,State Election Official,8-11-2020,CHIPPEWA FALLS,"733 WOODWARD AVE, CHIPPEWA FALLS, WI 54729-3283"
413213,01714575007,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 007,FAITH LUTHERAN CHURCH,7:00 AM - 8:00 PM,733 WOODWARD AVE,CHIPPEWA FALLS,54729,CHIPPEWA,715-723-7754,State Election Official,8-11-2020,CHIPPEWA FALLS,"733 WOODWARD AVE, CHIPPEWA FALLS, WI 54729-3283"
415789,01717100001,CHIPPEWA - CITY OF CORNELL - WARD 001,CORNELL CITY COUNCIL CHAMBERS,7:00 AM - 8:00 PM,102 N 3RD ST,CORNELL,54732,CHIPPEWA,715-239-3710,State Election Official,8-11-2020,CORNELL,"102 N 3RD ST, CORNELL, WI 54732"
417942,01717100002,CHIPPEWA - CITY OF CORNELL - WARD 002,CORNELL CITY COUNCIL CHAMBERS,7:00 AM - 8:00 PM,102 N 3RD ST,CORNELL,54732,CHIPPEWA,715-239-3710,State Election Official,8-11-2020,CORNELL,"102 N 3RD ST, CORNELL, WI 54732"
418145,01717100003,CHIPPEWA - CITY OF CORNELL - WARD 003,CORNELL CITY COUNCIL CHAMBERS,7:00 AM - 8:00 PM,102 N 3RD ST,CORNELL,54732,CHIPPEWA,715-239-3710,State Election Official,8-11-2020,CORNELL,"102 N 3RD ST, CORNELL, WI 54732"
418056,01717100004,CHIPPEWA - CITY OF CORNELL - WARD 004,CORNELL CITY COUNCIL CHAMBERS,7:00 AM - 8:00 PM,102 N 3RD ST,CORNELL,54732,CHIPPEWA,715-239-3710,State Election Official,8-11-2020,CORNELL,"102 N 3RD ST, CORNELL, WI 54732"
413128,01722300016,CHIPPEWA - CITY OF EAU CLAIRE - WARD 016,FIRE STATION#8,7:00 AM - 8:00 PM,3510 STARR AVE,EAU CLAIRE,54703,CHIPPEWA,NA,State Election Official,8-11-2020,EAU CLAIRE,"3510 STARR AVE, EAU CLAIRE, WI 54703-0532"
1070969,01722300041,CHIPPEWA - CITY OF EAU CLAIRE - WARD 041,FIRE STATION#8,7:00 AM - 8:00 PM,3510 STARR AVE,EAU CLAIRE,54703,CHIPPEWA,NA,State Election Official,8-11-2020,EAU CLAIRE,"3510 STARR AVE, EAU CLAIRE, WI 54703-0532"
415926,01776625001,CHIPPEWA - CITY OF STANLEY - WARD 001,STANLEY FIRE STATION,7:00 AM - 8:00 PM,239 E 1ST AVE,STANLEY,54768,CHIPPEWA,715-644-5564,State Election Official,8-11-2020,STANLEY,"239 E 1ST AVE, STANLEY, WI 54768"
417360,01776625002,CHIPPEWA - CITY OF STANLEY - WARD 002,STANLEY FIRE STATION,7:00 AM - 8:00 PM,239 E 1ST AVE,STANLEY,54768,CHIPPEWA,715-644-5564,State Election Official,8-11-2020,STANLEY,"239 E 1ST AVE, STANLEY, WI 54768"
417404,01776625003,CHIPPEWA - CITY OF STANLEY - WARD 003,STANLEY FIRE STATION,7:00 AM - 8:00 PM,239 E 1ST AVE,STANLEY,54768,CHIPPEWA,715-644-5564,State Election Official,8-11-2020,STANLEY,"239 E 1ST AVE, STANLEY, WI 54768"
417566,01776625004,CHIPPEWA - CITY OF STANLEY - WARD 004,STANLEY FIRE STATION,7:00 AM - 8:00 PM,239 E 1ST AVE,STANLEY,54768,CHIPPEWA,715-644-5564,State Election Official,8-11-2020,STANLEY,"239 E 1ST AVE, STANLEY, WI 54768"
1989965,01776625006,CHIPPEWA - CITY OF STANLEY - WARD 006,STANLEY FIRE STATION,7:00 AM - 8:00 PM,239 E 1ST AVE,STANLEY,54768,CHIPPEWA,715-644-5564,State Election Official,8-11-2020,STANLEY,"239 E 1ST AVE, STANLEY, WI 54768"
1578887,01776625007,CHIPPEWA - CITY OF STANLEY - WARD 007,STANLEY FIRE STATION,7:00 AM - 8:00 PM,239 E 1ST AVE,STANLEY,54768,CHIPPEWA,715-644-5564,State Election Official,8-11-2020,STANLEY,"239 E 1ST AVE, STANLEY, WI 54768"
415195,01702175001,CHIPPEWA - TOWN OF ANSON - WARD 001,ANSON TOWN HALL,7:00 AM - 8:00 PM,13836 COUNTY HIGHWAY S S,JIM FALLS,54748,CHIPPEWA,715-382-4840,State Election Official,8-11-2020,ANSON,"13836 COUNTY HIGHWAY S S, JIM FALLS, WI 54748-1619"
415959,01702175002,CHIPPEWA - TOWN OF ANSON - WARD 002,ANSON TOWN HALL,7:00 AM - 8:00 PM,13836 COUNTY HIGHWAY S S,JIM FALLS,54748,CHIPPEWA,715-382-4840,State Election Official,8-11-2020,ANSON,"13836 COUNTY HIGHWAY S S, JIM FALLS, WI 54748-1619"
416293,01702175003,CHIPPEWA - TOWN OF ANSON - WARD 003,ANSON TOWN HALL,7:00 AM - 8:00 PM,13836 COUNTY HIGHWAY S S,JIM FALLS,54748,CHIPPEWA,715-382-4840,State Election Official,8-11-2020,ANSON,"13836 COUNTY HIGHWAY S S, JIM FALLS, WI 54748-1619"
1651981,01702175004,CHIPPEWA - TOWN OF ANSON - WARD 004,ANSON TOWN HALL,7:00 AM - 8:00 PM,13836 COUNTY HIGHWAY S S,JIM FALLS,54748,CHIPPEWA,715-382-4840,State Election Official,8-11-2020,ANSON,"13836 COUNTY HIGHWAY S S, JIM FALLS, WI 54748-1619"
415489,01703075001,CHIPPEWA - TOWN OF ARTHUR - WARD 001,ARTHUR TOWN HALL,7:00 AM - 8:00 PM,25091 COUNTY HWY S,CADOTT,54727,CHIPPEWA,715-289-3113,State Election Official,8-11-2020,ARTHUR,"25091 COUNTY HWY S, CADOTT, WI 54727-5007"
415846,01703725001,CHIPPEWA - TOWN OF AUBURN - WARD 001,AUBURN TOWN HALL,7:00 AM - 8:00 PM,3826 STATE HIGHWAY 64,BLOOMER,54724,CHIPPEWA,715-568-5535,State Election Official,8-11-2020,AUBURN,"3826 STATE HIGHWAY 64, BLOOMER, WI 54724-4013"
416459,01707525001,CHIPPEWA - TOWN OF BIRCH CREEK - WARD 001,BIRCH CREEK TOWN HALL,7:00 AM - 8:00 PM,26755 240TH ST,HOLCOMBE,54745,CHIPPEWA,715-595-4996,State Election Official,8-11-2020,BIRCH CREEK,"26755 240TH ST, HOLCOMBE, WI 54745"
414566,01708250001,CHIPPEWA - TOWN OF BLOOMER - WARD 001,BLOOMER TOWN HALL,7:00 AM - 8:00 PM,21281 STATE HIGHWAY 40,BLOOMER,54724,CHIPPEWA,(715) 568-4409,State Election Official,8-11-2020,BLOOMER,"21281 STATE HIGHWAY 40, BLOOMER, WI 54724"
